name,identifier,total,total_esta,total_otra,total_fuera,mujer,mujer_esta,mujer_otra,mujer_fuera,hombre,hombre_esta,hombre_otra,hombre_fuera,total_esta_p,total_otra_p,total_fuera_p,mujer_esta_p,mujer_otra_p,mujer_fuera_p,hombre_esta_p,hombre_otra_p,hombre_fuera_p
La Pampa,departamento Maracó,69067,53290,15108,669,35632,27357,7906,369,33435,25933,7202,300,0.771569635281683,0.21874411803031837,0.00968624668799861,0.7677649303996408,0.22187920969914685,0.010355859901212393,0.7756243457454763,0.21540302078660087,0.008972633467922835
La Pampa,departamento Puelén,11636,6536,4785,315,5791,3208,2431,152,5845,3328,2354,163,0.5617050532829151,0.4112237882433826,0.027071158473702304,0.5539630461060266,0.4197893282680021,0.026247625625971334,0.5693755346449957,0.4027373823781009,0.027887082976903337
La Pampa,departamento Quemú Quemú,8404,6947,1403,54,4144,3406,711,27,4260,3541,692,27,0.8266301761066159,0.16694431223227035,0.006425511661113755,0.821911196911197,0.17157335907335908,0.0065154440154440154,0.8312206572769953,0.1624413145539906,0.006338028169014085
La Pampa,departamento Rancul,11090,8715,2323,52,5466,4294,1150,22,5624,4421,1173,30,0.7858431018935979,0.20946798917944093,0.004688908926961226,0.7855836077570435,0.21039151115989754,0.00402488108305891,0.7860953058321479,0.20857041251778094,0.005334281650071123
La Pampa,departamento Realicó,17356,12964,4288,104,8747,6453,2247,47,8609,6511,2041,57,0.7469463009910118,0.24706153491587923,0.005992164093109011,0.7377386532525437,0.2568880759117412,0.0053732708357151025,0.7563015448948774,0.23707747705889184,0.006620978046230689
La Pampa,departamento Toay,17927,14097,3691,139,8976,7126,1773,77,8951,6971,1918,62,0.786355776203492,0.20589055614436325,0.007753667652144809,0.7938948306595366,0.19752673796791445,0.00857843137254902,0.7787956652887945,0.21427773433135963,0.006926600379845827
La Pampa,departamento Trenel,5637,4676,921,40,2817,2357,440,20,2820,2319,481,20,0.8295192478268583,0.16338477913783928,0.007095973035302466,0.8367057152999645,0.1561945331913383,0.007099751508697196,0.8223404255319149,0.17056737588652482,0.0070921985815602835
La Pampa,departamento Utracán,17686,14753,2770,163,8856,7425,1345,86,8830,7328,1425,77,0.8341626144973425,0.15662105620264616,0.009216329300011308,0.8384146341463414,0.15187443541102078,0.00971093044263776,0.8298980747451868,0.16138165345413363,0.008720271800679502
La Rioja,departamento Arauco,16251,13458,2618,175,8218,6875,1257,86,8033,6583,1361,89,0.8281336533136422,0.16109777859824012,0.010768568088117655,0.8365782428814796,0.15295692382574835,0.010464833292771964,0.8194945848375451,0.1694261172662766,0.011079297896178265
La Rioja,departamento Ángel Vicente Peñaloza,3184,2906,272,6,1590,1448,138,4,1594,1458,134,2,0.9126884422110553,0.08542713567839195,0.0018844221105527637,0.9106918238993711,0.08679245283018867,0.0025157232704402514,0.9146800501882058,0.08406524466750313,0.0012547051442910915
La Rioja,departamento Capital,210507,165746,41579,3182,109219,85573,22003,1643,101288,80173,19576,1539,0.7873657408067191,0.1975183723106595,0.015115886882621481,0.7834992080132578,0.20145762184235344,0.015043170144388798,0.7915350288286865,0.1932706737224548,0.0151942974488587
La Rioja,departamento Castro Barros,5810,4168,1381,261,2960,2078,731,151,2850,2090,650,110,0.7173838209982788,0.23769363166953528,0.04492254733218588,0.702027027027027,0.24695945945945946,0.05101351351351351,0.7333333333333333,0.22807017543859648,0.03859649122807018
La Rioja,departamento Chamical,15630,12904,2661,65,8001,6560,1406,35,7629,6344,1255,30,0.8255918106206014,0.17024952015355085,0.004158669225847729,0.8198975128108986,0.17572803399575054,0.004374453193350831,0.8315637698256653,0.1645038668239612,0.003932363350373574
La Rioja,departamento Chilecito,58681,47141,9838,1702,29976,24163,4932,881,28705,22978,4906,821,0.8033435013036587,0.16765222133228813,0.029004277364053102,0.8060781958900454,0.16453162530024018,0.029390178809714437,0.8004877199094235,0.17091099111653021,0.028601288974046332
La Rioja,departamento Famatina,6984,6019,926,39,3458,2969,470,19,3526,3050,456,20,0.8618270332187858,0.13258877434135166,0.005584192439862543,0.8585887796414112,0.1359167148640833,0.005494505494505495,0.8650028360748724,0.12932501418037437,0.005672149744753261
La Rioja,departamento General Belgrano,7615,6153,1409,53,3883,3147,707,29,3732,3006,702,24,0.80801050558109,0.1850295469468155,0.00695994747209455,0.8104558331187226,0.18207571465361833,0.007468452227659027,0.8054662379421221,0.18810289389067525,0.006430868167202572
La Rioja,departamento General Felipe Varela,11371,10013,1298,60,5627,4930,671,26,5744,5083,627,34,0.8805733884442881,0.11415003078005452,0.005276580775657374,0.8761329305135952,0.11924649013684023,0.004620579349564599,0.8849233983286908,0.10915738161559889,0.005919220055710306
La Rioja,departamento General Juan Facundo Quiroga,4013,3436,550,27,1922,1639,268,15,2091,1797,282,12,0.8562172937951658,0.1370545726389235,0.00672813356591079,0.8527575442247659,0.13943808532778357,0.007804370447450572,0.8593974175035868,0.13486370157819225,0.005738880918220947
La Rioja,departamento General Lamadrid,1885,1637,237,11,970,843,119,8,915,794,118,3,0.8684350132625994,0.12572944297082228,0.005835543766578249,0.8690721649484536,0.12268041237113401,0.008247422680412371,0.8677595628415301,0.12896174863387977,0.003278688524590164
La Rioja,departamento General Ortiz de Ocampo,7347,6184,1128,35,3637,3042,578,17,3710,3142,550,18,0.8417040969103036,0.15353205389955082,0.004763849190145638,0.8364036293648611,0.15892218861699203,0.004674182018146824,0.846900269541779,0.14824797843665768,0.004851752021563342
La Rioja,departamento General San Martín,5017,4213,791,13,2496,2113,377,6,2521,2100,414,7,0.8397448674506677,0.1576639425951764,0.00259118995415587,0.8465544871794872,0.15104166666666666,0.002403846153846154,0.8330027766759223,0.16422054740182468,0.002776675922253074
La Rioja,departamento Independencia,2399,2147,247,5,1190,1051,138,1,1209,1096,109,4,0.8949562317632347,0.10295956648603585,0.0020842017507294707,0.8831932773109243,0.11596638655462185,0.0008403361344537816,0.9065343258891646,0.09015715467328371,0.0033085194375516956
La Rioja,departamento Rosario Vera Peñaloza,15764,12454,3246,64,8011,6311,1661,39,7753,6143,1585,25,0.7900279116975387,0.20591220502410557,0.0040598832783557475,0.7877917862938459,0.20733990762701285,0.004868306079141181,0.7923384496324004,0.20443699213207792,0.0032245582355217334
La Rioja,departamento San Blas de Los Sauces,4306,3654,615,37,2184,1837,325,22,2122,1817,290,15,0.8485833720390153,0.14282396655829074,0.008592661402693916,0.8411172161172161,0.1488095238095238,0.010073260073260074,0.8562676720075401,0.13666352497643733,0.00706880301602262
La Rioja,departamento Sanagasta,2994,2434,531,29,1540,1241,284,15,1454,1193,247,14,0.8129592518370073,0.17735470941883769,0.009686038744154976,0.8058441558441558,0.18441558441558442,0.00974025974025974,0.8204951856946355,0.16987620357634112,0.009628610729023384
La Rioja,departamento Vinchina,2695,2487,200,8,1305,1203,98,4,1390,1284,102,4,0.9228200371057514,0.07421150278293136,0.002968460111317254,0.9218390804597701,0.07509578544061303,0.0030651340996168583,0.9237410071942446,0.07338129496402877,0.0028776978417266188
Mendoza,departamento Capital,123715,95432,21695,6588,66218,50541,12006,3671,57497,44891,9689,2917,0.771385846502041,0.1753627288526048,0.05325142464535424,0.7632516838321907,0.18131021776556222,0.05543809840224712,0.7807537784580065,0.1685131398159904,0.0507330817260031
Mendoza,departamento General Alvear,52379,44739,6815,825,27236,23158,3639,439,25143,21581,3176,386,0.8541400179461235,0.1301093949865404,0.015750587067336147,0.8502716992216185,0.13360992803642238,0.01611837274195917,0.8583303503957364,0.12631746410531758,0.01535218549894603
Mendoza,departamento Godoy Cruz,194557,167662,21636,5259,102772,87650,12021,3101,91785,80012,9615,2158,0.8617628766890937,0.11120648447498677,0.02703063883591955,0.8528587553030008,0.11696765656015257,0.03017358813684661,0.8717328539521708,0.10475567903252166,0.023511467015307513
Mendoza,departamento Guaymallén,320871,269901,37107,13863,166140,138818,19863,7459,154731,131083,17244,6404,0.8411511168039493,0.11564460484119786,0.04320427835485288,0.8355483327314314,0.1195557963163597,0.04489587095220898,0.8471670188908493,0.11144502394478159,0.04138795716436913
Mendoza,departamento Junín,46472,40423,5333,716,23787,20682,2702,403,22685,19741,2631,313,0.8698355999311413,0.11475727319676364,0.015407126872095025,0.8694665153234961,0.11359145751881279,0.016942027157691174,0.8702226140621556,0.11597972228344722,0.013797663654397179
Mendoza,departamento La Paz,12018,10820,1076,122,6094,5447,584,63,5924,5373,492,59,0.9003161923780996,0.08953236811449493,0.010151439507405558,0.8938299967180834,0.09583196586806696,0.010338037413849688,0.9069885212694125,0.08305199189736664,0.009959486833220796
Mendoza,departamento Las Heras,233839,197341,29618,6880,120786,101132,15793,3861,113053,96209,13825,3019,0.8439182514465081,0.1266597958424386,0.029421952711053332,0.8372824665110195,0.13075190833374728,0.03196562515523322,0.8510079343316851,0.12228777652959232,0.026704289138722546
Mendoza,departamento Lavalle,47086,40826,4831,1429,23671,20550,2397,724,23415,20276,2434,705,0.8670517775984369,0.10259949878944909,0.030348723612114003,0.8681509019475308,0.10126314900088716,0.030585949051582104,0.8659406363442238,0.10395045910740978,0.03010890454836643
Mendoza,departamento Luján de Cuyo,171883,141267,23552,7064,88010,72054,12129,3827,83873,69213,11423,3237,0.8218788361850794,0.13702344036350309,0.04109772345141753,0.8187024201795251,0.1378138847858198,0.04348369503465515,0.82521192755714,0.13619400760673875,0.03859406483612128
Mendoza,departamento Maipú,218887,182590,27794,8503,112470,93465,14511,4494,106417,89125,13283,4009,0.8341747111523298,0.12697876073042255,0.03884652811724771,0.8310216057615364,0.12902107228594292,0.03995732195252067,0.8375071652085663,0.12482028247366492,0.037672552317768775
Mendoza,departamento Malargüe,32596,29608,2632,356,16483,14965,1311,207,16113,14643,1321,149,0.9083323107129709,0.0807461038164192,0.01092158547060989,0.90790511436025,0.0795364921434205,0.012558393496329551,0.9087693167008006,0.0819834915906411,0.009247191708558308
Mendoza,departamento Rivadavia,63589,57649,5139,801,32632,29558,2669,405,30957,28091,2470,396,0.906587617355203,0.08081586437905927,0.012596518265737785,0.9057979897033587,0.08179088011767591,0.012411130178965432,0.9074199696353006,0.07978809316148205,0.012791937203217366
Mendoza,departamento San Carlos,39752,33775,3722,2255,20154,17199,1810,1145,19598,16576,1912,1110,0.8496427852686658,0.09363050915677198,0.05672670557456229,0.8533789818398333,0.0898084747444676,0.056812543415699114,0.8458005918971324,0.0975609756097561,0.05663843249311154
Mendoza,departamento San Martín,139406,120153,16619,2634,71860,61795,8704,1361,67546,58358,7915,1273,0.8618926014662209,0.11921294635811945,0.018894452175659583,0.8599359866406903,0.12112440857222377,0.018939604787086,0.8639741805584342,0.11717940366565008,0.018846415775915674
Mendoza,departamento San Rafael,213204,183599,24948,4657,110511,94798,13305,2408,102693,88801,11643,2249,0.8611423800679162,0.11701469015590701,0.021842929776176807,0.8578150591343848,0.12039525477101827,0.02178968609459692,0.8647230093579893,0.11337676375215448,0.021900226889856173
Mendoza,departamento Santa Rosa,19379,17728,1503,148,9616,8763,779,74,9763,8965,724,74,0.9148046854842871,0.077558181536715,0.007637132978997884,0.9112936772046589,0.0810108153078203,0.007695507487520799,0.9182628290484482,0.0741575335450169,0.007579637406534876
Mendoza,departamento Tunuyán,59972,49902,8416,1654,31019,25805,4306,908,28953,24097,4110,746,0.8320883078770093,0.1403321550056693,0.027579537117321418,0.8319094748380025,0.13881814371836615,0.029272381443631323,0.832279901909992,0.14195420163713604,0.025765896452871896
Mendoza,departamento Tupungato,41168,33239,5093,2836,20594,16613,2507,1474,20574,16626,2586,1362,0.8073989506412748,0.12371259230470268,0.06888845705402254,0.8066912693017384,0.1217344857725551,0.07157424492570652,0.8081073199183435,0.12569262175561388,0.06620005832604257
Misiones,departamento Apóstoles,50503,42985,7072,446,25702,21820,3635,247,24801,21165,3437,199,0.8511375561847812,0.14003128527018197,0.00883115854503693,0.8489611703369387,0.14142868259279434,0.009610147070266905,0.8533930083464376,0.13858312164832062,0.008023870005241724
Misiones,departamento Cainguás,59875,55527,3566,782,29720,27576,1738,406,30155,27951,1828,376,0.9273820459290187,0.05955741127348643,0.013060542797494782,0.9278600269179004,0.05847913862718708,0.013660834454912518,0.9269109600397943,0.060620129331785774,0.012468910628419832
Misiones,departamento Candelaria,34945,30537,3460,948,17861,15562,1780,519,17084,14975,1680,429,0.8738589211618257,0.09901273429675204,0.027128344541422236,0.871283802698617,0.09965847376966576,0.02905772353171715,0.8765511589791618,0.09833762584874736,0.025111215172090844
Misiones,departamento Capital,391498,332180,46512,12806,205282,173915,23720,7647,186216,158265,22792,5159,0.8484845388737619,0.11880520462428927,0.03271025650194893,0.8472004364727546,0.11554836761138336,0.03725119591586208,0.8499001159943291,0.12239549770159384,0.027704386304076987
Misiones,departamento Concepción,10303,9271,916,116,5195,4662,470,63,5108,4609,446,53,0.8998349995147045,0.08890614384159953,0.01125885664369601,0.8974013474494706,0.0904716073147257,0.012127045235803657,0.9023101018010963,0.08731401722787784,0.010375880971025842
Misiones,departamento Eldorado,91133,79817,7179,4137,46759,40927,3611,2221,44374,38890,3568,1916,0.8758298311259368,0.07877497723107985,0.045395191642983335,0.8752753480613358,0.07722577471716675,0.04749887722149747,0.8764141163744535,0.08040744580159553,0.04317843782395096
Misiones,departamento General Manuel Belgrano,45456,40855,2943,1658,22653,20293,1432,928,22803,20562,1511,730,0.898781239000352,0.06474392819429778,0.03647483280535023,0.8958195382510042,0.06321458526464487,0.040965876484350856,0.9017234574398105,0.06626321098101128,0.03201333157917818
Misiones,departamento Guaraní,77075,71679,3726,1670,38422,35801,1809,812,38653,35878,1917,858,0.9299902692182939,0.04834252351605579,0.02166720726565034,0.9317838738222893,0.04708240070792775,0.021133725469782937,0.9282073836442191,0.049595115514966495,0.022197500840814427
Misiones,departamento Iguazú,99838,82608,11446,5784,50649,41886,5594,3169,49189,40722,5852,2615,0.8274204210821531,0.11464572607624351,0.0579338528416034,0.8269857252857904,0.11044640565460324,0.0625678690596063,0.8278680192726016,0.11896968834495518,0.05316229238244323
Misiones,departamento Leandro N. Alem,49391,45707,3085,599,25097,23208,1557,332,24294,22499,1528,267,0.9254115122188253,0.062460772205462534,0.012127715575712175,0.9247320396860182,0.06203928756425071,0.013228672749731043,0.9261134436486376,0.06289618835926566,0.010990367992096814
Misiones,departamento Libertador General San Martín,52166,45982,4088,2096,26410,23280,2008,1122,25756,22702,2080,974,0.8814553540620328,0.07836521872483994,0.040179427213127325,0.8814842862552064,0.07603180613404013,0.042483907610753505,0.8814256872185122,0.08075788165864264,0.03781643112284516
Misiones,departamento Montecarlo,38620,33581,2889,2150,19498,16956,1446,1096,19122,16625,1443,1054,0.8695235629207665,0.07480580010357328,0.05567063697566028,0.8696276541183711,0.07416145245666222,0.056210893424966664,0.8694174249555486,0.07546281769689363,0.055119757347557786
Misiones,departamento Oberá,120703,110620,8245,1838,61585,56463,4134,988,59118,54157,4111,850,0.916464379510037,0.06830816135473021,0.015227459135232761,0.9168303970122594,0.06712673540634895,0.016042867581391573,0.9160830880611658,0.06953888832504483,0.01437802361378937
Misiones,departamento San Ignacio,63194,57077,4585,1532,32137,28995,2323,819,31057,28082,2262,713,0.9032028357122511,0.072554356426243,0.02424280786150584,0.9022310732177864,0.0722842829137754,0.02548464386843825,0.9042083910229578,0.07283382168271244,0.02295778729432978
Misiones,departamento San Javier,23080,20848,1713,519,11724,10584,860,280,11356,10264,853,239,0.9032928942807625,0.07422010398613518,0.022487001733102252,0.9027635619242579,0.0733538041624019,0.023882633913340157,0.9038393800634026,0.07511447692849595,0.021046143008101443
Misiones,departamento San Pedro,34690,32195,1879,616,17092,15873,929,290,17598,16322,950,326,0.9280772556932834,0.054165465552032284,0.017757278754684348,0.9286800842499415,0.054352913643809966,0.016967002106248536,0.9274917604273213,0.053983407205364244,0.01852483236731447
Misiones,departamento 25 de Mayo,30877,28101,1446,1330,15350,13930,756,664,15527,14171,690,666,0.9100948926385335,0.04683097451177252,0.04307413284969395,0.9074918566775244,0.04925081433224756,0.043257328990228015,0.9126682552972242,0.04443871964964256,0.04289302505313325
Neuquén,departamento Aluminé,10173,7766,2060,347,5101,3866,1063,172,5072,3900,997,175,0.7633932959795537,0.20249680526884892,0.03410989875159737,0.7578906096843756,0.20839051166437952,0.03371887865124486,0.7689274447949527,0.19656940063091483,0.03450315457413249
Neuquén,departamento Añelo,18150,9508,7526,1116,8776,4759,3478,539,9374,4749,4048,577,0.5238567493112948,0.4146556473829201,0.06148760330578512,0.5422743846855059,0.3963081130355515,0.06141750227894257,0.5066140388308086,0.43183272882440793,0.061553232344783444
Neuquén,departamento Catán Lil,2641,2339,219,83,1262,1118,104,40,1379,1221,115,43,0.8856493752366528,0.08292313517606967,0.03142748958727755,0.8858954041204438,0.08240887480190175,0.03169572107765452,0.8854242204496011,0.08339376359680928,0.03118201595358956
Neuquén,departamento Chos Malal,18289,15457,2534,298,9407,7959,1295,153,8882,7498,1239,145,0.8451528241019192,0.13855322871671497,0.01629394718136585,0.8460720739874561,0.13766344211757203,0.01626448389497183,0.8441792389101553,0.13949560909705022,0.016325151992794416
Neuquén,departamento Collón Curá,4832,3617,1083,132,2425,1816,540,69,2407,1801,543,63,0.7485513245033113,0.22413079470198677,0.027317880794701987,0.7488659793814433,0.22268041237113403,0.02845360824742268,0.7482343165766514,0.2255920232654757,0.026173660157872872
Neuquén,departamento Confluencia,467217,313263,123668,30286,239616,159848,63516,16252,227601,153415,60152,14034,0.6704871612120278,0.26469071116847204,0.06482212761950015,0.6671006944444444,0.2650741185897436,0.06782518696581197,0.6740523987152957,0.2642870637650977,0.06166053751960668
Neuquén,departamento Huiliches,20853,15090,5112,651,10560,7698,2524,338,10293,7392,2588,313,0.7236368867788807,0.24514458351316357,0.03121852970795569,0.7289772727272728,0.2390151515151515,0.032007575757575756,0.7181579714368989,0.25143301272709606,0.03040901583600505
Neuquén,departamento Lácar,39567,22475,14992,2100,20334,11381,7784,1169,19233,11094,7208,931,0.5680238582657265,0.3789016099274648,0.053074531806808704,0.5597029605586702,0.38280712107799747,0.05748991836333235,0.5768210887537045,0.37477252638693914,0.04840638485935631
Neuquén,departamento Loncopué,7696,7110,486,100,3849,3566,234,49,3847,3544,252,51,0.9238565488565489,0.06314968814968815,0.012993762993762994,0.9264744089373863,0.060795011691348405,0.012730579371265264,0.9212373277878867,0.0655055887704705,0.013257083441642838
Neuquén,departamento Los Lagos,15502,6027,8500,975,7754,2974,4258,522,7748,3053,4242,453,0.3887885434137531,0.5483163462778996,0.06289511030834731,0.38354397730203765,0.5491359298426619,0.0673200928553005,0.3940371708828085,0.5474961280330408,0.05846670108415075
Neuquén,departamento Minas,9267,8289,870,108,4516,4053,412,51,4751,4236,458,57,0.894464227905471,0.09388151505341534,0.01165425704111363,0.8974756421612046,0.0912311780336581,0.011293179805137289,0.8916017680488318,0.09640075773521364,0.011997474215954537
Neuquén,departamento Ñorquín,5572,5014,501,57,2718,2428,266,24,2854,2586,235,33,0.8998564249820531,0.08991385498923188,0.010229720028715004,0.8933038999264165,0.09786607799852833,0.008830022075055188,0.9060967063770147,0.0823405746320953,0.011562718990889979
Neuquén,departamento Pehuenches,29721,16607,11810,1304,14571,8226,5695,650,15150,8381,6115,654,0.5587631640927291,0.3973621345176811,0.043874701389589855,0.5645460160592959,0.39084482876947363,0.04460915517123053,0.5532013201320132,0.4036303630363036,0.043168316831683165
Neuquén,departamento Picún Leufú,5087,4126,819,142,2465,2012,386,67,2622,2114,433,75,0.8110870847257716,0.1609986239433851,0.027914291330843326,0.8162271805273834,0.1565922920892495,0.02718052738336714,0.8062547673531655,0.16514111365369946,0.028604118993135013
Neuquén,departamento Picunches,8471,7212,1108,151,4295,3701,506,88,4176,3511,602,63,0.8513752803683154,0.13079919726124425,0.017825522370440324,0.8616996507566939,0.11781140861466823,0.02048894062863795,0.8407567049808429,0.14415708812260536,0.015086206896551725
Neuquén,departamento Zapala,45540,37234,6789,1517,23377,19138,3419,820,22163,18096,3370,697,0.817610891523935,0.14907773386034257,0.03331137461572244,0.8186679214612653,0.14625486589382727,0.03507721264490739,0.8164959617380319,0.15205522718043585,0.03144881108153228
Río Negro,departamento Adolfo Alsina,63845,45630,16457,1758,32910,23588,8450,872,30935,22042,8007,886,0.7146996632469261,0.25776489936565117,0.027535437387422663,0.7167426314190216,0.2567608629595868,0.026496505621391674,0.7125262647486665,0.25883303701309196,0.028640698238241474
Río Negro,departamento Avellaneda,41160,31823,7090,2247,20812,16194,3486,1132,20348,15629,3604,1115,0.773153547133139,0.17225461613216717,0.05459183673469388,0.7781087833941956,0.16749951950797617,0.05439169709782818,0.7680853155101238,0.17711814428936504,0.054796540200511105
Río Negro,departamento Bariloche,161443,99519,51382,10542,82942,50347,26751,5844,78501,49172,24631,4698,0.6164342833074212,0.3182671283363168,0.06529858835626197,0.6070145402811603,0.32252658484242,0.07045887487641966,0.6263869250073247,0.3137667036088712,0.059846371383804026
Río Negro,departamento Conesa,7398,5575,1339,484,3677,2818,626,233,3721,2757,713,251,0.7535820492024872,0.1809948634766153,0.06542308732089754,0.7663856404677727,0.17024748436225184,0.06336687516997552,0.7409298575651706,0.1916151572158022,0.06745498521902714
Río Negro,departamento El Cuy,6960,3087,3499,374,3259,1444,1625,190,3701,1643,1874,184,0.4435344827586207,0.5027298850574713,0.05373563218390805,0.44308069960110463,0.49861920834611845,0.058300092052776926,0.4439340718724669,0.5063496352337206,0.049716292893812485
Río Negro,departamento General Roca,379627,267674,88793,23160,195220,137095,45693,12432,184407,130579,43100,10728,0.7050973718939907,0.2338953762508989,0.06100725185511041,0.7022589898575966,0.23405901034730048,0.06368199979510296,0.7081021870102545,0.23372214720699322,0.05817566578275228
Río Negro,departamento 9 de Julio,3682,3308,351,23,1781,1597,175,9,1901,1711,176,14,0.8984247691472026,0.0953286257468767,0.0062466051059206955,0.8966872543514879,0.0982594048287479,0.0050533408197641775,0.900052603892688,0.09258285113098369,0.007364544976328248
Río Negro,departamento Ñorquinco,1452,1222,225,5,638,531,104,3,814,691,121,2,0.8415977961432507,0.15495867768595042,0.003443526170798898,0.8322884012539185,0.16300940438871472,0.004702194357366771,0.8488943488943489,0.14864864864864866,0.002457002457002457
Río Negro,departamento Pichi Mahuida,16493,12155,3484,854,8421,6240,1746,435,8072,5915,1738,419,0.7369793245619354,0.21124113260170982,0.05177954283635482,0.7410046312789454,0.20733879586747417,0.051656572853580336,0.7327799801783944,0.21531219028741327,0.05190782953419227
Río Negro,departamento Pilcaniyeu,9309,6323,2660,326,4628,3097,1335,196,4681,3226,1325,130,0.6792351487807499,0.28574497797830056,0.03501987324094962,0.6691875540190146,0.28846153846153844,0.04235090751944685,0.6891689809869685,0.28305917538987396,0.027771843623157447
Río Negro,departamento San Antonio,35473,25127,9533,813,18058,12744,4869,445,17415,12383,4664,368,0.708341555549291,0.26873960476982495,0.022918839680884054,0.7057259940192713,0.269631188392956,0.02464281758777273,0.711053689348263,0.26781510192362906,0.021131208728107954
Río Negro,departamento Valcheta,4300,3924,343,33,2144,1944,180,20,2156,1980,163,13,0.9125581395348837,0.07976744186046511,0.007674418604651163,0.9067164179104478,0.08395522388059702,0.009328358208955223,0.9183673469387755,0.07560296846011132,0.006029684601113173
Río Negro,departamento 25 de Mayo,16555,14226,2122,207,8321,7108,1110,103,8234,7118,1012,104,0.8593174267592872,0.12817879794623982,0.012503775294472969,0.8542242518928014,0.1333974281937267,0.01237831991347194,0.8644644158367744,0.12290502793296089,0.012630556230264756
Salta,departamento Anta,69442,60679,7125,1638,34529,30254,3478,797,34913,30425,3647,841,0.8738083580542035,0.10260361164712999,0.023588030298666515,0.8761910278316777,0.10072692519331576,0.023082046975006515,0.871451894709707,0.10445965686134105,0.024088448428951966
Salta,departamento Cachi,8928,8500,395,33,4478,4255,206,17,4450,4245,189,16,0.9520609318996416,0.044242831541218636,0.003696236559139785,0.9502009825815096,0.04600267976775346,0.003796337650736936,0.9539325842696629,0.042471910112359554,0.0035955056179775282
Salta,departamento Cafayate,17822,15786,1903,133,9180,8142,974,64,8642,7644,929,69,0.8857591740545393,0.10677813937829649,0.007462686567164179,0.8869281045751634,0.10610021786492374,0.006971677559912854,0.8845174728072206,0.10749826429067345,0.007984262902105995
Salta,departamento Capital,624003,530603,78513,14887,326582,276429,41941,8212,297421,254174,36572,6675,0.8503212324299723,0.12582151047350734,0.023857257096520368,0.846430605483462,0.128424101756986,0.025145292759551966,0.8545933205792463,0.12296374499446912,0.022442934426284627
Salta,departamento Cerrillos,55713,49876,4522,1315,28449,25467,2284,698,27264,24409,2238,617,0.8952309155852315,0.08116597562507853,0.02360310878969002,0.8951808499420014,0.08028401701290028,0.024535133045098245,0.8952831572769953,0.0820862676056338,0.02263057511737089
Salta,departamento Chicoana,24715,22952,1608,155,12654,11764,816,74,12061,11188,792,81,0.9286668015375278,0.06506170341897632,0.006271495043495853,0.929666508613877,0.0644855381697487,0.005847953216374269,0.9276179421275185,0.06566619683276677,0.006715861039714784
Salta,departamento General Güemes,55746,46006,8243,1497,28432,23351,4257,824,27314,22655,3986,673,0.8252789437807196,0.1478671115416353,0.02685394467764503,0.8212929093978616,0.1497256612267867,0.028981429375351718,0.8294281320934319,0.14593248883356522,0.024639379073002857
Salta,departamento General José de San Martín,177448,159923,13914,3611,90503,81638,6860,2005,86945,78285,7054,1606,0.9012386727379289,0.07841170371038277,0.020349623551688383,0.9020474459410185,0.07579859231185707,0.022153961747124404,0.9003968025763414,0.08113174995686928,0.01847144746678935
Salta,departamento Guachipas,3491,3317,159,15,1744,1661,77,6,1747,1656,82,9,0.9501575479805213,0.045545688914351186,0.00429676310512747,0.9524082568807339,0.04415137614678899,0.0034403669724770644,0.9479107040641099,0.04693760732684602,0.005151688609044075
Salta,departamento Iruya,6116,5090,919,107,3176,2603,515,58,2940,2487,404,49,0.8322432962720733,0.15026160889470241,0.01749509483322433,0.8195843828715366,0.1621536523929471,0.018261964735516372,0.8459183673469388,0.13741496598639455,0.016666666666666666
Salta,departamento La Caldera,12246,10196,1810,240,6098,5057,918,123,6148,5139,892,117,0.8325983994773803,0.14780336436387392,0.019598236158745713,0.8292882912430305,0.15054116103640539,0.02017054772056412,0.8358815875081327,0.14508783344176968,0.01903057905009759
Salta,departamento La Candelaria,7182,5371,1786,25,3559,2666,884,9,3623,2705,902,16,0.7478418267891952,0.24867724867724866,0.0034809245335561123,0.7490868221410508,0.2483843776341669,0.002528800224782242,0.7466188241788573,0.24896494617720122,0.004416229643941485
Salta,departamento La Poma,1789,1658,130,1,939,870,69,0,850,788,61,1,0.9267747344885411,0.07266629401900503,0.0005589714924538849,0.9265175718849841,0.07348242811501597,0.0,0.9270588235294117,0.07176470588235294,0.001176470588235294
Salta,departamento La Viña,8888,8132,689,67,4524,4148,341,35,4364,3984,348,32,0.914941494149415,0.07752025202520252,0.007538253825382538,0.9168877099911583,0.07537577365163572,0.007736516357206013,0.9129239230064161,0.07974335472043996,0.007332722273143905
Salta,departamento Los Andes,7182,6506,665,11,3645,3300,339,6,3537,3206,326,5,0.9058758006126427,0.09259259259259259,0.0015316067947646894,0.9053497942386831,0.09300411522633745,0.0016460905349794238,0.9064178682499293,0.09216850438224485,0.0014136273678258412
Salta,departamento Metán,48028,41761,5932,335,24392,21233,2995,164,23636,20528,2937,171,0.8695136170567169,0.12351128508370117,0.00697509785958191,0.8704903246966218,0.12278615939652344,0.006723515906854706,0.8685056693179896,0.1242596039939076,0.007234726688102894
Salta,departamento Molinos,5808,5659,139,10,2955,2873,73,9,2853,2786,66,1,0.9743457300275482,0.02393250688705234,0.001721763085399449,0.9722504230118443,0.024703891708967852,0.003045685279187817,0.9765159481247809,0.023133543638275498,0.0003505082369435682
